Project_ID,MP_ID,Contractor_ID,Sanctioned_Amount,Project_Category,Constituency,State,Syndicate_ID,Syndicate_Role,Is_Syndicate_Ringleader,Is_Split_Work,Score_ML_Anomaly,Score_Syndicate_Collusion,Score_MP_Concentration,Score_Work_Splitting,Score_Network_Centrality,Vigilance_Priority_Index,Priority_Tier,Forensic_Explanation
P00010990,MP0100,V027266,5060000.0,Community Development,NASHIK-5,Maharashtra,NONE,INDEPENDENT,False,False,41.72,0.0,18.55,0.0,30.76,19.91,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00054888,MP0010,V012364,5200000.0,Agriculture,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,31.4,0.0,29.25,0.0,29.58,18.24,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00077983,MP0069,V040983,1250000.0,Sports,LUCKNOW-4,Uttar Pradesh,NONE,INDEPENDENT,False,False,30.12,0.0,39.8,0.0,27.61,19.15,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00093270,MP0071,V015183,7360000.0,Electricity,SALEM-2,Tamil Nadu,NONE,INDEPENDENT,False,False,42.97,0.0,74.47,0.0,18.19,26.79,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0071 (Allocation Risk: 74.5)
P00042160,MP0047,V025516,6630000.0,Community Development,SILIGURI-2,West Bengal,NONE,INDEPENDENT,False,False,51.72,0.0,85.32,0.0,20.34,31.36,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 51.7/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0047 (Allocation Risk: 85.3)
P00077817,MP0056,V040717,7220000.0,Water Supply,WARANGAL-5,Telangana,NONE,INDEPENDENT,False,False,50.54,0.0,41.58,0.0,33.96,26.49,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 50.5/100
P00073205,MP0046,V045150,7170000.0,Road,WARANGAL-3,Telangana,NONE,INDEPENDENT,False,False,45.48,0.0,93.72,0.0,18.26,30.44,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0046 (Allocation Risk: 93.7)
P00080655,MP0053,V010125,8040000.0,Agriculture,BALLARI-1,Karnataka,NONE,INDEPENDENT,False,False,48.48,0.0,43.45,0.0,46.45,28.03,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00097928,MP0076,V002661,8290000.0,Electricity,KALABURAGI-2,Karnataka,NONE,INDEPENDENT,False,False,56.98,0.0,74.55,0.0,21.64,31.52,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 57.0/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0076 (Allocation Risk: 74.5)
P00050462,MP0058,V035183,7180000.0,Electricity,KANPUR-1,Uttar Pradesh,NONE,INDEPENDENT,False,False,52.01,0.0,27.65,0.0,19.07,22.61,LOW,[ML_ANOMALY] Physical/financial anomaly score 52.0/100
P00053011,MP0044,V037136,2060000.0,Agriculture,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,26.55,0.0,26.92,0.0,14.29,14.15,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00085127,MP0019,V008022,6190000.0,Agriculture,AURANGABAD-1,Bihar,NONE,INDEPENDENT,False,False,78.35,0.0,8.43,0.0,39.11,30.64,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 78.3/100
P00013941,MP0013,V012158,3450000.0,Water Supply,LUCKNOW-5,Uttar Pradesh,NONE,INDEPENDENT,False,False,35.14,0.0,30.48,0.0,6.06,16.02,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00081072,MP0049,V002401,8250000.0,Education,AJMER-5,Rajasthan,NONE,INDEPENDENT,False,False,52.94,0.0,73.35,0.0,21.75,30.15,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 52.9/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0049 (Allocation Risk: 73.3)
P00089929,MP0022,V008094,5980000.0,Road,MADURAI-3,Tamil Nadu,NONE,INDEPENDENT,False,False,49.72,0.0,64.62,0.0,19.34,27.51,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00092058,MP0086,V006494,5740000.0,Agriculture,MUZAFFARPUR-3,Bihar,NONE,INDEPENDENT,False,False,39.62,0.0,36.2,0.0,20.52,20.39,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00061988,MP0032,V035349,2610000.0,Agriculture,MYSURU-4,Karnataka,NONE,INDEPENDENT,False,False,26.42,0.0,68.18,0.0,17.91,20.84,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00034784,MP0017,V007944,6310000.0,Sanitation,AGRA-4,Uttar Pradesh,NONE,INDEPENDENT,False,False,49.01,0.0,58.58,0.0,44.65,30.19,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00039230,MP0058,V030797,4650000.0,Road,KANPUR-1,Uttar Pradesh,NONE,INDEPENDENT,False,False,39.25,0.0,27.65,0.0,6.5,16.9,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00060167,MP0024,V032551,5480000.0,Community Development,BHOPAL-2,Madhya Pradesh,NONE,INDEPENDENT,False,False,44.74,0.0,11.8,0.0,50.2,22.72,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00050159,MP0052,V021679,5240000.0,Road,MUZAFFARPUR-2,Bihar,NONE,INDEPENDENT,False,False,58.76,0.0,24.4,0.0,26.36,25.24,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 58.8/100
P00049374,MP0062,V010458,9340000.0,Water Supply,GAYA-5,Bihar,NONE,INDEPENDENT,False,False,52.26,0.0,49.42,0.0,15.63,25.44,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 52.3/100
P00020862,MP0018,V007037,7560000.0,Agriculture,JODHPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,43.91,0.0,50.18,0.0,28.69,25.0,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00063779,MP0037,V028265,1910000.0,Electricity,UJJAIN-2,Madhya Pradesh,NONE,INDEPENDENT,False,False,21.61,0.0,30.42,0.0,15.9,13.43,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00014298,MP0081,V004909,3640000.0,Community Development,KOTA-2,Rajasthan,NONE,INDEPENDENT,False,False,29.22,0.0,59.02,0.0,6.22,18.55,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00053709,MP0007,V024294,6050000.0,Road,BHAGALPUR-5,Bihar,NONE,INDEPENDENT,False,False,49.93,0.0,58.42,0.0,36.86,29.27,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00059720,MP0098,V011558,9950000.0,Healthcare,PRAYAGRAJ-1,Uttar Pradesh,NONE,INDEPENDENT,False,False,54.98,0.0,66.6,0.0,49.32,33.88,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 55.0/100
P00096226,MP0041,V043896,6740000.0,Agriculture,LATUR-3,Maharashtra,NONE,INDEPENDENT,False,False,52.38,0.0,51.6,0.0,7.68,24.61,LOW,[ML_ANOMALY] Physical/financial anomaly score 52.4/100
P00026711,MP0027,V008929,3320000.0,Healthcare,MUZAFFARPUR-5,Bihar,NONE,INDEPENDENT,False,False,28.78,0.0,64.5,0.0,37.69,23.96,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00053703,MP0028,V017151,2870000.0,Healthcare,SILIGURI-5,West Bengal,NONE,INDEPENDENT,False,False,27.99,0.0,45.08,0.0,29.77,19.62,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00079763,MP0055,V017032,6400000.0,Agriculture,MADURAI-3,Tamil Nadu,NONE,INDEPENDENT,False,False,45.84,0.0,40.4,0.0,15.6,22.15,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00016233,MP0016,V038865,550000.0,Public Infrastructure,KALABURAGI-2,Karnataka,NONE,INDEPENDENT,False,False,28.45,0.0,21.02,0.0,17.31,14.28,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00074792,MP0076,V033515,5420000.0,Sanitation,KALABURAGI-2,Karnataka,NONE,INDEPENDENT,False,False,47.19,0.0,74.55,0.0,20.72,28.45,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0076 (Allocation Risk: 74.5)
P00029526,MP0025,V031193,8680000.0,Healthcare,JODHPUR-4,Rajasthan,NONE,INDEPENDENT,False,False,47.24,0.0,54.78,0.0,29.44,26.81,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00061822,MP0021,V021317,9830000.0,Public Infrastructure,KARIMNAGAR-3,Telangana,NONE,INDEPENDENT,False,False,48.1,0.0,26.38,0.0,32.01,23.19,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00032286,MP0058,V010101,9860000.0,Sports,KANPUR-1,Uttar Pradesh,NONE,INDEPENDENT,False,False,55.56,0.0,27.65,0.0,20.41,23.88,LOW,[ML_ANOMALY] Physical/financial anomaly score 55.6/100
P00064333,MP0052,V009635,4040000.0,Healthcare,MUZAFFARPUR-2,Bihar,NONE,INDEPENDENT,False,False,54.48,0.0,24.4,0.0,49.36,27.41,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 54.5/100
P00085899,MP0034,V040026,5510000.0,Water Supply,BALLARI-5,Karnataka,NONE,INDEPENDENT,False,False,67.17,0.0,52.88,0.0,28.45,32.35,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 67.2/100
P00098707,MP0032,V044645,4400000.0,Road,MYSURU-4,Karnataka,NONE,INDEPENDENT,False,False,46.37,0.0,68.18,0.0,17.55,26.77,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00033782,MP0066,V005733,7930000.0,Agriculture,CHENNAI-1,Tamil Nadu,NONE,INDEPENDENT,False,False,45.81,0.0,35.1,0.0,26.93,23.05,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00013276,MP0093,V014674,6520000.0,Electricity,HOWRAH-3,West Bengal,NONE,INDEPENDENT,False,False,57.6,0.0,68.05,0.0,49.62,34.93,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 57.6/100
P00068833,MP0021,V026993,9270000.0,Sports,KARIMNAGAR-3,Telangana,NONE,INDEPENDENT,False,False,56.16,0.0,26.38,0.0,45.34,27.61,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 56.2/100
P00043585,MP0011,V014566,2020000.0,Education,KOTA-5,Rajasthan,NONE,INDEPENDENT,False,False,15.95,0.0,46.9,0.0,46.22,18.75,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00073426,MP0013,V049704,7380000.0,Sanitation,LUCKNOW-5,Uttar Pradesh,NONE,INDEPENDENT,False,False,49.68,0.0,30.48,0.0,40.09,25.49,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00032894,MP0013,V026616,1800000.0,Sanitation,LUCKNOW-5,Uttar Pradesh,NONE,INDEPENDENT,False,False,8.03,0.0,30.48,0.0,12.13,8.8,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00065933,MP0022,V014859,780000.0,Sports,MADURAI-3,Tamil Nadu,NONE,INDEPENDENT,False,False,31.88,0.0,64.62,0.0,29.48,23.68,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00002048,MP0084,V042276,9360000.0,Sanitation,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,49.14,0.0,52.1,0.0,27.51,26.68,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00048843,MP0012,V023195,8550000.0,Sanitation,SATARA-5,Maharashtra,NONE,INDEPENDENT,False,False,60.18,0.0,89.2,0.0,37.68,37.09,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 60.2/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0012 (Allocation Risk: 89.2)
P00065794,MP0008,V047304,5190000.0,Healthcare,NANDED-4,Maharashtra,NONE,INDEPENDENT,False,False,38.46,0.0,53.02,0.0,17.35,22.09,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00040858,MP0082,V038915,970000.0,Healthcare,JODHPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,30.96,0.0,43.42,0.0,17.8,18.47,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00061689,MP0003,V042382,5000000.0,Water Supply,CHENNAI-5,Tamil Nadu,NONE,INDEPENDENT,False,False,40.59,0.0,69.25,0.0,44.45,29.23,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00035990,MP0051,V013788,2800000.0,Sports,JAIPUR-5,Rajasthan,NONE,INDEPENDENT,False,False,23.71,0.0,73.18,0.0,19.74,21.05,LOW,[MP_FAVORITISM] Awarded by high-concentration MP MP0051 (Allocation Risk: 73.2)
P00054770,MP0040,V027415,9960000.0,Community Development,JODHPUR-5,Rajasthan,NONE,INDEPENDENT,False,False,48.09,0.0,72.93,0.0,16.97,27.91,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0040 (Allocation Risk: 72.9)
P00026632,MP0045,V030411,6290000.0,Water Supply,MADURAI-2,Tamil Nadu,NONE,INDEPENDENT,False,False,62.64,0.0,35.5,0.0,41.75,30.38,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 62.6/100
P00014220,MP0023,V018890,1730000.0,Electricity,PATNA-3,Bihar,NONE,INDEPENDENT,False,False,14.47,0.0,53.7,0.0,28.77,16.71,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00089361,MP0014,V021845,6590000.0,Healthcare,DURGAPUR-5,West Bengal,NONE,INDEPENDENT,False,False,44.6,0.0,38.1,0.0,21.15,22.27,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00016727,MP0081,V003394,1030000.0,Electricity,KOTA-2,Rajasthan,NONE,INDEPENDENT,False,False,46.66,0.0,59.02,0.0,5.06,23.61,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00099528,MP0037,V018364,3920000.0,Healthcare,UJJAIN-2,Madhya Pradesh,NONE,INDEPENDENT,False,False,42.76,0.0,30.42,0.0,6.41,18.35,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00089285,MP0062,V014966,4800000.0,Community Development,GAYA-5,Bihar,NONE,INDEPENDENT,False,False,45.17,0.0,49.42,0.0,6.78,21.98,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00062550,MP0015,V017189,2790000.0,Sports,BELAGAVI-2,Karnataka,NONE,INDEPENDENT,False,False,32.28,0.0,16.88,0.0,5.84,13.09,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00041299,MP0041,V042012,5710000.0,Agriculture,LATUR-3,Maharashtra,NONE,INDEPENDENT,False,False,40.24,0.0,51.6,0.0,25.97,23.71,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00003649,MP0084,V032315,7730000.0,Healthcare,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,52.37,0.0,52.1,0.0,56.43,31.99,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 52.4/100
P00046062,MP0086,V027131,3120000.0,Public Infrastructure,MUZAFFARPUR-3,Bihar,NONE,INDEPENDENT,False,False,30.62,0.0,36.2,0.0,30.08,19.13,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00048253,MP0067,V040625,3700000.0,Public Infrastructure,RAJKOT-4,Gujarat,NONE,INDEPENDENT,False,False,38.76,0.0,58.08,0.0,28.16,24.56,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00086614,MP0010,V009661,4720000.0,Education,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,45.97,0.0,29.25,0.0,18.99,21.03,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00014821,MP0068,V035401,4380000.0,Education,BHAGALPUR-1,Bihar,NONE,INDEPENDENT,False,False,41.08,0.0,79.25,0.0,37.37,29.82,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0068 (Allocation Risk: 79.2)
P00063125,MP0001,V010206,4540000.0,Electricity,BELAGAVI-3,Karnataka,NONE,INDEPENDENT,False,False,40.15,0.0,70.55,0.0,44.86,29.36,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0001 (Allocation Risk: 70.5)
P00027312,MP0018,V037379,4080000.0,Public Infrastructure,JODHPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,42.31,0.0,50.18,0.0,6.35,21.17,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00058396,MP0002,V026107,4140000.0,Community Development,GAYA-1,Bihar,NONE,INDEPENDENT,False,False,35.84,0.0,11.48,0.0,48.87,19.8,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00025078,MP0042,V046079,1640000.0,Road,SOLAPUR-3,Maharashtra,NONE,INDEPENDENT,False,False,22.54,0.0,53.32,0.0,17.79,17.43,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00067947,MP0026,V035904,6560000.0,Electricity,WARANGAL-3,Telangana,NONE,INDEPENDENT,False,False,33.56,0.0,7.5,0.0,53.3,19.19,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00094262,MP0060,V027115,8350000.0,Sports,HYDERABAD-1,Telangana,NONE,INDEPENDENT,False,False,57.61,0.0,55.78,0.0,20.01,28.65,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 57.6/100
P00002060,MP0041,V022160,7130000.0,Healthcare,LATUR-3,Maharashtra,NONE,INDEPENDENT,False,False,52.11,0.0,51.6,0.0,29.48,27.79,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 52.1/100
P00037086,MP0067,V006219,9880000.0,Sanitation,RAJKOT-4,Gujarat,NONE,INDEPENDENT,False,False,51.73,0.0,58.08,0.0,21.13,27.4,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 51.7/100
P00080159,MP0034,V027620,7630000.0,Healthcare,BALLARI-5,Karnataka,NONE,INDEPENDENT,False,False,54.74,0.0,52.88,0.0,43.07,30.81,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 54.7/100
P00044878,MP0066,V016460,3770000.0,Sports,CHENNAI-1,Tamil Nadu,NONE,INDEPENDENT,False,False,36.33,0.0,35.1,0.0,30.08,20.68,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00047136,MP0047,V026171,5090000.0,Sports,SILIGURI-2,West Bengal,NONE,INDEPENDENT,False,False,64.25,0.0,85.32,0.0,40.79,38.19,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 64.2/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0047 (Allocation Risk: 85.3)
P00000921,MP0019,V029460,4830000.0,Public Infrastructure,AURANGABAD-1,Bihar,NONE,INDEPENDENT,False,False,50.84,0.0,8.43,0.0,6.69,17.52,LOW,[ML_ANOMALY] Physical/financial anomaly score 50.8/100
P00018710,MP0026,V003845,700000.0,Agriculture,WARANGAL-3,Telangana,NONE,INDEPENDENT,False,False,33.01,0.0,7.5,0.0,29.52,15.46,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00037826,MP0042,V043490,1510000.0,Sanitation,SOLAPUR-3,Maharashtra,NONE,INDEPENDENT,False,False,15.46,0.0,53.32,0.0,41.88,18.92,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00020650,MP0005,V022314,690000.0,Education,MUZAFFARPUR-5,Bihar,NONE,INDEPENDENT,False,False,40.09,0.0,71.25,0.0,38.94,28.56,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0005 (Allocation Risk: 71.2)
P00010448,MP0039,V038543,2230000.0,Water Supply,TIRUCHIRAPPALLI-2,Tamil Nadu,NONE,INDEPENDENT,False,False,24.19,0.0,39.2,0.0,45.46,19.96,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00044983,MP0058,V044437,4120000.0,Public Infrastructure,KANPUR-1,Uttar Pradesh,NONE,INDEPENDENT,False,False,45.09,0.0,27.65,0.0,42.31,24.02,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00042418,MP0046,V049152,1820000.0,Sanitation,WARANGAL-3,Telangana,NONE,INDEPENDENT,False,False,20.44,0.0,93.72,0.0,5.48,21.01,LOW,[MP_FAVORITISM] Awarded by high-concentration MP MP0046 (Allocation Risk: 93.7)
P00016007,MP0029,V039189,8960000.0,Education,JODHPUR-2,Rajasthan,NONE,INDEPENDENT,False,False,52.56,0.0,82.12,0.0,48.81,35.41,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 52.6/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0029 (Allocation Risk: 82.1)
P00079415,MP0012,V020510,6050000.0,Education,SATARA-5,Maharashtra,NONE,INDEPENDENT,False,False,64.44,0.0,89.2,0.0,17.23,35.3,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 64.4/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0012 (Allocation Risk: 89.2)
P00066905,MP0013,V039271,3140000.0,Road,LUCKNOW-5,Uttar Pradesh,NONE,INDEPENDENT,False,False,35.24,0.0,30.48,0.0,37.07,20.7,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00096230,MP0097,V016155,10000000.0,Road,INDORE-4,Madhya Pradesh,NONE,INDEPENDENT,False,False,58.07,0.0,68.18,0.0,30.6,32.24,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 58.1/100
P00016995,MP0064,V021290,8320000.0,Healthcare,WARANGAL-1,Telangana,NONE,INDEPENDENT,False,False,57.84,0.0,36.3,0.0,5.47,23.62,LOW,[ML_ANOMALY] Physical/financial anomaly score 57.8/100
P00064794,MP0047,V001858,5210000.0,Sports,SILIGURI-2,West Bengal,NONE,INDEPENDENT,False,False,44.23,0.0,85.32,0.0,28.43,30.33,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0047 (Allocation Risk: 85.3)
P00037596,MP0073,V028021,2230000.0,Public Infrastructure,CHENNAI-3,Tamil Nadu,NONE,INDEPENDENT,False,False,25.53,0.0,38.17,0.0,19.18,16.26,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00075355,MP0083,V008380,2840000.0,Sports,VADODARA-4,Gujarat,NONE,INDEPENDENT,False,False,34.93,0.0,82.3,0.0,2.91,23.26,LOW,[MP_FAVORITISM] Awarded by high-concentration MP MP0083 (Allocation Risk: 82.3)
P00079169,MP0057,V029420,8890000.0,Water Supply,SILIGURI-2,West Bengal,NONE,INDEPENDENT,False,False,38.7,0.0,26.08,0.0,31.88,20.3,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00093279,MP0070,V008767,3300000.0,Healthcare,NIZAMABAD-4,Telangana,NONE,INDEPENDENT,False,False,48.25,0.0,98.35,0.0,34.49,34.4,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0070 (Allocation Risk: 98.3)
P00059650,MP0005,V034890,8280000.0,Water Supply,MUZAFFARPUR-5,Bihar,NONE,INDEPENDENT,False,False,55.46,0.0,71.25,0.0,53.82,35.4,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 55.5/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0005 (Allocation Risk: 71.2)
P00009700,MP0086,V031253,6180000.0,Road,MUZAFFARPUR-3,Bihar,NONE,INDEPENDENT,False,False,46.31,0.0,36.2,0.0,58.86,28.15,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00039090,MP0050,V001059,4090000.0,Water Supply,HUBBALLI-2,Karnataka,NONE,INDEPENDENT,False,False,44.94,0.0,68.4,0.0,40.74,29.85,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00002241,MP0038,V032234,9840000.0,Healthcare,KALABURAGI-3,Karnataka,NONE,INDEPENDENT,False,False,59.24,0.0,37.17,0.0,33.61,28.39,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 59.2/100
P00061594,MP0052,V017138,3230000.0,Sports,MUZAFFARPUR-2,Bihar,NONE,INDEPENDENT,False,False,36.11,0.0,24.4,0.0,28.08,18.7,LOW,Parameters within standard vigilance tolerances across all forensic layers
