Vendor_ID,Vendor_Name,Bank_Account_ID,Syndicate_ID,Syndicate_Size,Active_Project_Count,Vendor_Total_Sanctioned_Amount,Syndicate_Total_Funds_INR,Collusion_Risk_Score,Evidence_Reasons
V000222,Contractor Company 000222,BANK000058,SYNDICATE_058,15,0,0,167760000,89.08,"['Shares bank account BANK000058 with 14 other registered contractors.', 'Belongs to SYNDICATE_058 (15 members) controlling 30 projects.', 'Contractor syndicate holds INR 167,760,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000421,Contractor Company 000421,BANK000058,SYNDICATE_058,15,0,0,167760000,89.08,"['Shares bank account BANK000058 with 14 other registered contractors.', 'Belongs to SYNDICATE_058 (15 members) controlling 30 projects.', 'Contractor syndicate holds INR 167,760,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000523,Contractor Company 000523,BANK000058,SYNDICATE_058,15,0,0,167760000,89.08,"['Shares bank account BANK000058 with 14 other registered contractors.', 'Belongs to SYNDICATE_058 (15 members) controlling 30 projects.', 'Contractor syndicate holds INR 167,760,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000490,Contractor Company 000490,BANK000046,SYNDICATE_046,12,6,35710000,184090000,88.43,"['Shares bank account BANK000046 with 11 other registered contractors.', 'Belongs to SYNDICATE_046 (12 members) controlling 34 projects.', 'Contractor syndicate holds INR 184,090,000 in sanctioned public funds.', 'Entity directly holds 6 project(s) totaling INR 35,710,000.']"
V000811,Contractor Company 000811,BANK000046,SYNDICATE_046,12,5,31310000,184090000,88.43,"['Shares bank account BANK000046 with 11 other registered contractors.', 'Belongs to SYNDICATE_046 (12 members) controlling 34 projects.', 'Contractor syndicate holds INR 184,090,000 in sanctioned public funds.', 'Entity directly holds 5 project(s) totaling INR 31,310,000.']"
V000353,Contractor Company 000353,BANK000046,SYNDICATE_046,12,4,25350000,184090000,88.43,"['Shares bank account BANK000046 with 11 other registered contractors.', 'Belongs to SYNDICATE_046 (12 members) controlling 34 projects.', 'Contractor syndicate holds INR 184,090,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 25,350,000.']"
V000004,Contractor Company 000004,BANK000046,SYNDICATE_046,12,4,23310000,184090000,88.43,"['Shares bank account BANK000046 with 11 other registered contractors.', 'Belongs to SYNDICATE_046 (12 members) controlling 34 projects.', 'Contractor syndicate holds INR 184,090,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 23,310,000.']"
V000511,Contractor Company 000511,BANK000046,SYNDICATE_046,12,3,20950000,184090000,88.43,"['Shares bank account BANK000046 with 11 other registered contractors.', 'Belongs to SYNDICATE_046 (12 members) controlling 34 projects.', 'Contractor syndicate holds INR 184,090,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 20,950,000.']"
V000646,Contractor Company 000646,BANK000046,SYNDICATE_046,12,5,13830000,184090000,88.43,"['Shares bank account BANK000046 with 11 other registered contractors.', 'Belongs to SYNDICATE_046 (12 members) controlling 34 projects.', 'Contractor syndicate holds INR 184,090,000 in sanctioned public funds.', 'Entity directly holds 5 project(s) totaling INR 13,830,000.']"
V000268,Contractor Company 000268,BANK000046,SYNDICATE_046,12,3,12790000,184090000,88.43,"['Shares bank account BANK000046 with 11 other registered contractors.', 'Belongs to SYNDICATE_046 (12 members) controlling 34 projects.', 'Contractor syndicate holds INR 184,090,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 12,790,000.']"
V000318,Contractor Company 000318,BANK000046,SYNDICATE_046,12,1,9450000,184090000,88.43,"['Shares bank account BANK000046 with 11 other registered contractors.', 'Belongs to SYNDICATE_046 (12 members) controlling 34 projects.', 'Contractor syndicate holds INR 184,090,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 9,450,000.']"
V000942,Contractor Company 000942,BANK000046,SYNDICATE_046,12,1,6210000,184090000,88.43,"['Shares bank account BANK000046 with 11 other registered contractors.', 'Belongs to SYNDICATE_046 (12 members) controlling 34 projects.', 'Contractor syndicate holds INR 184,090,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 6,210,000.']"
V000929,Contractor Company 000929,BANK000046,SYNDICATE_046,12,2,5180000,184090000,88.43,"['Shares bank account BANK000046 with 11 other registered contractors.', 'Belongs to SYNDICATE_046 (12 members) controlling 34 projects.', 'Contractor syndicate holds INR 184,090,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 5,180,000.']"
V000262,Contractor Company 000262,BANK000046,SYNDICATE_046,12,0,0,184090000,88.43,"['Shares bank account BANK000046 with 11 other registered contractors.', 'Belongs to SYNDICATE_046 (12 members) controlling 34 projects.', 'Contractor syndicate holds INR 184,090,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000351,Contractor Company 000351,BANK000046,SYNDICATE_046,12,0,0,184090000,88.43,"['Shares bank account BANK000046 with 11 other registered contractors.', 'Belongs to SYNDICATE_046 (12 members) controlling 34 projects.', 'Contractor syndicate holds INR 184,090,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000703,Contractor Company 000703,BANK000054,SYNDICATE_054,11,4,25720000,160040000,87.19,"['Shares bank account BANK000054 with 10 other registered contractors.', 'Belongs to SYNDICATE_054 (11 members) controlling 28 projects.', 'Contractor syndicate holds INR 160,040,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 25,720,000.']"
V000579,Contractor Company 000579,BANK000054,SYNDICATE_054,11,4,25270000,160040000,87.19,"['Shares bank account BANK000054 with 10 other registered contractors.', 'Belongs to SYNDICATE_054 (11 members) controlling 28 projects.', 'Contractor syndicate holds INR 160,040,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 25,270,000.']"
V000595,Contractor Company 000595,BANK000054,SYNDICATE_054,11,3,21370000,160040000,87.19,"['Shares bank account BANK000054 with 10 other registered contractors.', 'Belongs to SYNDICATE_054 (11 members) controlling 28 projects.', 'Contractor syndicate holds INR 160,040,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 21,370,000.']"
V000070,Contractor Company 000070,BANK000054,SYNDICATE_054,11,4,20230000,160040000,87.19,"['Shares bank account BANK000054 with 10 other registered contractors.', 'Belongs to SYNDICATE_054 (11 members) controlling 28 projects.', 'Contractor syndicate holds INR 160,040,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 20,230,000.']"
V000638,Contractor Company 000638,BANK000054,SYNDICATE_054,11,2,16340000,160040000,87.19,"['Shares bank account BANK000054 with 10 other registered contractors.', 'Belongs to SYNDICATE_054 (11 members) controlling 28 projects.', 'Contractor syndicate holds INR 160,040,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 16,340,000.']"
V000491,Contractor Company 000491,BANK000054,SYNDICATE_054,11,3,14320000,160040000,87.19,"['Shares bank account BANK000054 with 10 other registered contractors.', 'Belongs to SYNDICATE_054 (11 members) controlling 28 projects.', 'Contractor syndicate holds INR 160,040,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 14,320,000.']"
V000585,Contractor Company 000585,BANK000054,SYNDICATE_054,11,2,13890000,160040000,87.19,"['Shares bank account BANK000054 with 10 other registered contractors.', 'Belongs to SYNDICATE_054 (11 members) controlling 28 projects.', 'Contractor syndicate holds INR 160,040,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 13,890,000.']"
V000762,Contractor Company 000762,BANK000054,SYNDICATE_054,11,2,11130000,160040000,87.19,"['Shares bank account BANK000054 with 10 other registered contractors.', 'Belongs to SYNDICATE_054 (11 members) controlling 28 projects.', 'Contractor syndicate holds INR 160,040,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 11,130,000.']"
V000674,Contractor Company 000674,BANK000054,SYNDICATE_054,11,2,5750000,160040000,87.19,"['Shares bank account BANK000054 with 10 other registered contractors.', 'Belongs to SYNDICATE_054 (11 members) controlling 28 projects.', 'Contractor syndicate holds INR 160,040,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 5,750,000.']"
V000111,Contractor Company 000111,BANK000054,SYNDICATE_054,11,1,3620000,160040000,87.19,"['Shares bank account BANK000054 with 10 other registered contractors.', 'Belongs to SYNDICATE_054 (11 members) controlling 28 projects.', 'Contractor syndicate holds INR 160,040,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 3,620,000.']"
V000471,Contractor Company 000471,BANK000054,SYNDICATE_054,11,1,2400000,160040000,87.19,"['Shares bank account BANK000054 with 10 other registered contractors.', 'Belongs to SYNDICATE_054 (11 members) controlling 28 projects.', 'Contractor syndicate holds INR 160,040,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 2,400,000.']"
V000445,Contractor Company 000445,BANK000044,SYNDICATE_044,11,4,22620000,149420000,85.87,"['Shares bank account BANK000044 with 10 other registered contractors.', 'Belongs to SYNDICATE_044 (11 members) controlling 29 projects.', 'Contractor syndicate holds INR 149,420,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 22,620,000.']"
V000123,Contractor Company 000123,BANK000044,SYNDICATE_044,11,4,21900000,149420000,85.87,"['Shares bank account BANK000044 with 10 other registered contractors.', 'Belongs to SYNDICATE_044 (11 members) controlling 29 projects.', 'Contractor syndicate holds INR 149,420,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 21,900,000.']"
V000625,Contractor Company 000625,BANK000044,SYNDICATE_044,11,3,19210000,149420000,85.87,"['Shares bank account BANK000044 with 10 other registered contractors.', 'Belongs to SYNDICATE_044 (11 members) controlling 29 projects.', 'Contractor syndicate holds INR 149,420,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 19,210,000.']"
V000515,Contractor Company 000515,BANK000044,SYNDICATE_044,11,4,18950000,149420000,85.87,"['Shares bank account BANK000044 with 10 other registered contractors.', 'Belongs to SYNDICATE_044 (11 members) controlling 29 projects.', 'Contractor syndicate holds INR 149,420,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 18,950,000.']"
V000911,Contractor Company 000911,BANK000044,SYNDICATE_044,11,4,18650000,149420000,85.87,"['Shares bank account BANK000044 with 10 other registered contractors.', 'Belongs to SYNDICATE_044 (11 members) controlling 29 projects.', 'Contractor syndicate holds INR 149,420,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 18,650,000.']"
V000363,Contractor Company 000363,BANK000044,SYNDICATE_044,11,2,13730000,149420000,85.87,"['Shares bank account BANK000044 with 10 other registered contractors.', 'Belongs to SYNDICATE_044 (11 members) controlling 29 projects.', 'Contractor syndicate holds INR 149,420,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 13,730,000.']"
V000425,Contractor Company 000425,BANK000044,SYNDICATE_044,11,2,12910000,149420000,85.87,"['Shares bank account BANK000044 with 10 other registered contractors.', 'Belongs to SYNDICATE_044 (11 members) controlling 29 projects.', 'Contractor syndicate holds INR 149,420,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 12,910,000.']"
V000369,Contractor Company 000369,BANK000044,SYNDICATE_044,11,3,12450000,149420000,85.87,"['Shares bank account BANK000044 with 10 other registered contractors.', 'Belongs to SYNDICATE_044 (11 members) controlling 29 projects.', 'Contractor syndicate holds INR 149,420,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 12,450,000.']"
V000089,Contractor Company 000089,BANK000044,SYNDICATE_044,11,1,4060000,149420000,85.87,"['Shares bank account BANK000044 with 10 other registered contractors.', 'Belongs to SYNDICATE_044 (11 members) controlling 29 projects.', 'Contractor syndicate holds INR 149,420,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 4,060,000.']"
V000120,Contractor Company 000120,BANK000044,SYNDICATE_044,11,1,2950000,149420000,85.87,"['Shares bank account BANK000044 with 10 other registered contractors.', 'Belongs to SYNDICATE_044 (11 members) controlling 29 projects.', 'Contractor syndicate holds INR 149,420,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 2,950,000.']"
V000502,Contractor Company 000502,BANK000044,SYNDICATE_044,11,1,1990000,149420000,85.87,"['Shares bank account BANK000044 with 10 other registered contractors.', 'Belongs to SYNDICATE_044 (11 members) controlling 29 projects.', 'Contractor syndicate holds INR 149,420,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 1,990,000.']"
V000676,Contractor Company 000676,BANK000096,SYNDICATE_096,11,4,31860000,163330000,85.79,"['Shares bank account BANK000096 with 10 other registered contractors.', 'Belongs to SYNDICATE_096 (11 members) controlling 27 projects.', 'Contractor syndicate holds INR 163,330,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 31,860,000.']"
V000367,Contractor Company 000367,BANK000096,SYNDICATE_096,11,4,23980000,163330000,85.79,"['Shares bank account BANK000096 with 10 other registered contractors.', 'Belongs to SYNDICATE_096 (11 members) controlling 27 projects.', 'Contractor syndicate holds INR 163,330,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 23,980,000.']"
V000139,Contractor Company 000139,BANK000096,SYNDICATE_096,11,4,19150000,163330000,85.79,"['Shares bank account BANK000096 with 10 other registered contractors.', 'Belongs to SYNDICATE_096 (11 members) controlling 27 projects.', 'Contractor syndicate holds INR 163,330,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 19,150,000.']"
V000279,Contractor Company 000279,BANK000096,SYNDICATE_096,11,3,17740000,163330000,85.79,"['Shares bank account BANK000096 with 10 other registered contractors.', 'Belongs to SYNDICATE_096 (11 members) controlling 27 projects.', 'Contractor syndicate holds INR 163,330,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 17,740,000.']"
