Contractor_ID,Project_Count,Total_Sanctioned_INR,Avg_VPI,Max_VPI,Critical_Projects,High_Projects,Syndicate_ID,Syndicate_Role,Is_Ringleader,Vendor_Governance_Score
V014411,1,9910000.0,23.19,23.19,0,0,NONE,INDEPENDENT,False,18.55
V014412,3,8000000.0,19.98,29.74,0,0,NONE,INDEPENDENT,False,19.89
V014413,3,8290000.0,26.44666666666667,30.48,0,0,NONE,INDEPENDENT,False,22.77
V014414,5,24150000.0,26.256,36.66,0,0,NONE,INDEPENDENT,False,25.17
V014415,3,21540000.0,26.996666666666666,32.36,0,0,NONE,INDEPENDENT,False,23.74
V014416,2,14840000.0,23.369999999999997,25.95,0,0,NONE,INDEPENDENT,False,19.73
V014417,3,18440000.0,24.49666666666667,28.53,0,0,NONE,INDEPENDENT,False,21.21
V014418,3,19400000.0,27.953333333333333,28.83,0,0,NONE,INDEPENDENT,False,22.71
V014419,2,9220000.0,22.66,29.71,0,0,NONE,INDEPENDENT,False,20.95
V014421,2,11240000.0,24.695,31.33,0,0,NONE,INDEPENDENT,False,22.41
V014422,2,15350000.0,27.174999999999997,27.7,0,0,NONE,INDEPENDENT,False,21.95
V014423,2,4280000.0,26.37,31.67,0,0,NONE,INDEPENDENT,False,23.22
V014424,1,1980000.0,14.74,14.74,0,0,NONE,INDEPENDENT,False,11.79
V014426,6,31910000.0,27.281666666666666,34.65,0,0,NONE,INDEPENDENT,False,24.77
V014427,3,14140000.0,21.27,22.19,0,0,NONE,INDEPENDENT,False,17.38
V014428,5,27500000.0,28.796,36.92,0,0,NONE,INDEPENDENT,False,26.29
V014429,5,35750000.0,29.02,34.15,0,0,NONE,INDEPENDENT,False,25.27
V014430,3,20200000.0,24.913333333333338,29.07,0,0,NONE,INDEPENDENT,False,21.59
V014431,1,6620000.0,23.21,23.21,0,0,NONE,INDEPENDENT,False,18.57
V014432,5,22610000.0,28.3,37.55,0,0,NONE,INDEPENDENT,False,26.34
V014433,1,900000.0,12.09,12.09,0,0,NONE,INDEPENDENT,False,9.67
V014435,4,22770000.0,25.9625,31.59,0,0,NONE,INDEPENDENT,False,23.02
V014436,2,7410000.0,19.64,23.28,0,0,NONE,INDEPENDENT,False,17.17
V014437,4,24780000.0,27.495,34.82,0,0,NONE,INDEPENDENT,False,24.93
V014438,3,11670000.0,25.353333333333335,30.29,0,0,NONE,INDEPENDENT,False,22.26
V014439,1,8230000.0,20.26,20.26,0,0,NONE,INDEPENDENT,False,16.21
V014440,2,9390000.0,23.840000000000003,28.92,0,0,NONE,INDEPENDENT,False,21.1
V014441,4,15890000.0,24.3825,26.64,0,0,NONE,INDEPENDENT,False,20.41
V014442,3,17530000.0,19.606666666666666,24.93,0,0,NONE,INDEPENDENT,False,17.81
V014443,2,6070000.0,20.515,21.53,0,0,NONE,INDEPENDENT,False,16.82
V014444,3,6750000.0,21.16,25.21,0,0,NONE,INDEPENDENT,False,18.55
V014445,2,11080000.0,19.54,22.1,0,0,NONE,INDEPENDENT,False,16.66
V014446,4,23690000.0,25.99,27.07,0,0,NONE,INDEPENDENT,False,21.22
V014447,2,8470000.0,19.705,22.81,0,0,NONE,INDEPENDENT,False,17.01
V014448,3,11520000.0,21.86,26.94,0,0,NONE,INDEPENDENT,False,19.52
V014449,2,16900000.0,31.065,31.71,0,0,NONE,INDEPENDENT,False,25.11
V014450,3,11490000.0,20.959999999999997,23.12,0,0,NONE,INDEPENDENT,False,17.63
V014452,1,7430000.0,25.06,25.06,0,0,NONE,INDEPENDENT,False,20.05
V014453,5,38370000.0,27.034000000000002,30.34,0,0,NONE,INDEPENDENT,False,22.95
V014454,1,2040000.0,10.17,10.17,0,0,NONE,INDEPENDENT,False,8.14
V014455,1,1750000.0,14.15,14.15,0,0,NONE,INDEPENDENT,False,11.32
V014456,2,12380000.0,23.515,26.41,0,0,NONE,INDEPENDENT,False,19.97
V014457,1,3500000.0,11.59,11.59,0,0,NONE,INDEPENDENT,False,9.27
V014458,3,19420000.0,26.17,33.0,0,0,NONE,INDEPENDENT,False,23.67
V014459,1,2660000.0,13.61,13.61,0,0,NONE,INDEPENDENT,False,10.89
V014460,2,10530000.0,21.255,22.43,0,0,NONE,INDEPENDENT,False,17.47
V014461,1,2760000.0,17.67,17.67,0,0,NONE,INDEPENDENT,False,14.14
V014463,4,15190000.0,23.622500000000002,24.61,0,0,NONE,INDEPENDENT,False,19.29
V014464,5,28180000.0,24.274,27.83,0,0,NONE,INDEPENDENT,False,20.84
V014465,2,15740000.0,20.935000000000002,22.62,0,0,NONE,INDEPENDENT,False,17.42
V014466,5,26350000.0,28.131999999999998,31.19,0,0,NONE,INDEPENDENT,False,23.73
V014468,4,21870000.0,22.8325,26.9,0,0,NONE,INDEPENDENT,False,19.89
V014469,1,8770000.0,28.45,28.45,0,0,NONE,INDEPENDENT,False,22.76
V014470,1,2180000.0,13.62,13.62,0,0,NONE,INDEPENDENT,False,10.9
V014471,2,12830000.0,22.765,26.57,0,0,NONE,INDEPENDENT,False,19.73
V014472,4,16510000.0,25.580000000000002,31.64,0,0,NONE,INDEPENDENT,False,22.89
V014473,2,14260000.0,22.494999999999997,25.02,0,0,NONE,INDEPENDENT,False,19.01
V014474,1,8620000.0,32.9,32.9,0,0,NONE,INDEPENDENT,False,26.32
V014475,3,27530000.0,32.02333333333333,37.51,0,0,NONE,INDEPENDENT,False,27.81
V014476,3,13940000.0,24.146666666666665,27.55,0,0,NONE,INDEPENDENT,False,20.68
V014477,4,25320000.0,29.0925,30.21,0,0,NONE,INDEPENDENT,False,23.72
V014478,3,24910000.0,31.173333333333332,35.62,0,0,NONE,INDEPENDENT,False,26.72
V014479,2,7900000.0,16.35,17.16,0,0,NONE,INDEPENDENT,False,13.4
V014481,1,7820000.0,20.34,20.34,0,0,NONE,INDEPENDENT,False,16.27
V014483,4,14490000.0,26.1725,33.71,0,0,NONE,INDEPENDENT,False,23.95
V014484,1,8510000.0,20.34,20.34,0,0,NONE,INDEPENDENT,False,16.27
V014485,3,21770000.0,27.383333333333336,29.13,0,0,NONE,INDEPENDENT,False,22.61
V014486,3,16620000.0,25.55,29.84,0,0,NONE,INDEPENDENT,False,22.16
V014487,2,14150000.0,27.880000000000003,29.01,0,0,NONE,INDEPENDENT,False,22.76
V014488,4,24620000.0,26.6225,31.04,0,0,NONE,INDEPENDENT,False,23.06
V014489,2,10440000.0,24.435000000000002,28.14,0,0,NONE,INDEPENDENT,False,21.03
V014490,2,6700000.0,21.485,25.69,0,0,NONE,INDEPENDENT,False,18.87
V014491,2,7010000.0,21.84,25.85,0,0,NONE,INDEPENDENT,False,19.08
V014492,2,13920000.0,21.255000000000003,26.37,0,0,NONE,INDEPENDENT,False,19.05
V014493,2,13280000.0,23.455,25.11,0,0,NONE,INDEPENDENT,False,19.43
V014494,1,1850000.0,16.79,16.79,0,0,NONE,INDEPENDENT,False,13.43
V014495,3,12760000.0,23.150000000000002,27.07,0,0,NONE,INDEPENDENT,False,20.09
V014496,4,17430000.0,24.9525,28.57,0,0,NONE,INDEPENDENT,False,21.41
V014497,2,7210000.0,25.855,26.1,0,0,NONE,INDEPENDENT,False,20.78
V014498,2,8270000.0,23.740000000000002,25.42,0,0,NONE,INDEPENDENT,False,19.66
V014499,2,15360000.0,24.6,27.87,0,0,NONE,INDEPENDENT,False,20.99
V014500,2,3700000.0,15.44,18.11,0,0,NONE,INDEPENDENT,False,13.42
V014501,4,32010000.0,33.0025,34.42,0,0,NONE,INDEPENDENT,False,26.97
V014502,4,13810000.0,26.54,30.84,0,0,NONE,INDEPENDENT,False,22.95
V014503,5,32070000.0,26.564,28.7,0,0,NONE,INDEPENDENT,False,22.11
V014504,1,3590000.0,21.67,21.67,0,0,NONE,INDEPENDENT,False,17.34
V014505,3,20630000.0,28.486666666666665,33.29,0,0,NONE,INDEPENDENT,False,24.71
V014506,3,19360000.0,24.473333333333333,28.71,0,0,NONE,INDEPENDENT,False,21.27
V014507,1,5110000.0,24.43,24.43,0,0,NONE,INDEPENDENT,False,19.54
V014508,3,22290000.0,28.636666666666667,29.49,0,0,NONE,INDEPENDENT,False,23.25
V014509,3,16310000.0,23.166666666666668,25.13,0,0,NONE,INDEPENDENT,False,19.32
V014510,1,990000.0,17.77,17.77,0,0,NONE,INDEPENDENT,False,14.22
V014511,2,10770000.0,21.705,23.41,0,0,NONE,INDEPENDENT,False,18.05
V014512,4,24790000.0,27.072499999999998,33.43,0,0,NONE,INDEPENDENT,False,24.2
V014513,1,2260000.0,16.96,16.96,0,0,NONE,INDEPENDENT,False,13.57
V014514,5,22310000.0,25.074,30.6,0,0,NONE,INDEPENDENT,False,22.27
V014515,1,2480000.0,14.59,14.59,0,0,NONE,INDEPENDENT,False,11.67
V014516,4,22970000.0,24.41,32.42,0,0,NONE,INDEPENDENT,False,22.73
V014517,2,12240000.0,26.55,29.8,0,0,NONE,INDEPENDENT,False,22.54
V014518,2,16580000.0,24.505000000000003,27.12,0,0,NONE,INDEPENDENT,False,20.65
V014519,2,2410000.0,11.545,12.24,0,0,NONE,INDEPENDENT,False,9.51
V014521,2,7980000.0,19.125,21.4,0,0,NONE,INDEPENDENT,False,16.21
V014522,3,24660000.0,27.016666666666666,30.4,0,0,NONE,INDEPENDENT,False,22.97
V014523,3,9560000.0,23.02333333333333,27.36,0,0,NONE,INDEPENDENT,False,20.15
V014524,4,12360000.0,25.655,30.39,0,0,NONE,INDEPENDENT,False,22.42
V014525,2,10460000.0,26.21,28.75,0,0,NONE,INDEPENDENT,False,21.98
V014526,1,8070000.0,26.46,26.46,0,0,NONE,INDEPENDENT,False,21.17
V014527,3,12990000.0,22.463333333333335,30.12,0,0,NONE,INDEPENDENT,False,21.03
V014529,2,9580000.0,23.865000000000002,27.3,0,0,NONE,INDEPENDENT,False,20.47
V014530,3,14840000.0,24.233333333333334,28.41,0,0,NONE,INDEPENDENT,False,21.06
V014531,2,7470000.0,18.72,22.33,0,0,NONE,INDEPENDENT,False,16.42
V014532,5,32940000.0,27.880000000000003,31.9,0,0,NONE,INDEPENDENT,False,23.91
V014533,3,21460000.0,27.80666666666667,30.03,0,0,NONE,INDEPENDENT,False,23.13
V014535,1,3720000.0,21.77,21.77,0,0,NONE,INDEPENDENT,False,17.42
V014537,4,31630000.0,28.305,30.67,0,0,NONE,INDEPENDENT,False,23.59
V014538,6,23690000.0,24.983333333333334,29.52,0,0,NONE,INDEPENDENT,False,21.8
V014539,1,9870000.0,18.72,18.72,0,0,NONE,INDEPENDENT,False,14.98
V014540,5,27470000.0,26.607999999999997,31.22,0,0,NONE,INDEPENDENT,False,23.13
V014541,4,12300000.0,22.295,30.11,0,0,NONE,INDEPENDENT,False,20.96
V014542,3,16770000.0,25.593333333333334,29.75,0,0,NONE,INDEPENDENT,False,22.14
V014543,1,4400000.0,25.03,25.03,0,0,NONE,INDEPENDENT,False,20.02
V014544,2,14450000.0,28.630000000000003,29.19,0,0,NONE,INDEPENDENT,False,23.13
V014545,3,19100000.0,24.876666666666665,28.13,0,0,NONE,INDEPENDENT,False,21.2
V014546,2,12710000.0,32.54,34.49,0,0,NONE,INDEPENDENT,False,26.81
V014547,2,11810000.0,23.035,24.95,0,0,NONE,INDEPENDENT,False,19.19
V014548,1,6190000.0,26.25,26.25,0,0,NONE,INDEPENDENT,False,21.0
V014550,3,21940000.0,28.659999999999997,30.61,0,0,NONE,INDEPENDENT,False,23.71
V014551,2,8870000.0,18.055,20.58,0,0,NONE,INDEPENDENT,False,15.45
V014553,2,9190000.0,22.54,24.42,0,0,NONE,INDEPENDENT,False,18.78
V014554,2,12030000.0,20.595,20.6,0,0,NONE,INDEPENDENT,False,16.48
V014555,7,43600000.0,30.742857142857144,38.57,0,0,NONE,INDEPENDENT,False,27.73
V014556,2,11600000.0,23.785,25.62,0,0,NONE,INDEPENDENT,False,19.76
V014558,2,12680000.0,24.735,29.26,0,0,NONE,INDEPENDENT,False,21.6
V014559,2,11600000.0,21.67,24.96,0,0,NONE,INDEPENDENT,False,18.65
V014561,1,9780000.0,26.08,26.08,0,0,NONE,INDEPENDENT,False,20.86
V014562,3,12310000.0,21.626666666666665,25.66,0,0,NONE,INDEPENDENT,False,18.91
V014563,1,1590000.0,8.19,8.19,0,0,NONE,INDEPENDENT,False,6.55
V014564,5,29820000.0,32.928000000000004,38.84,0,0,NONE,INDEPENDENT,False,28.71
V014565,1,4490000.0,18.8,18.8,0,0,NONE,INDEPENDENT,False,15.04
V014566,5,24850000.0,28.589999999999996,36.25,0,0,NONE,INDEPENDENT,False,25.94
V014567,2,6530000.0,22.23,25.29,0,0,NONE,INDEPENDENT,False,19.01
V014568,1,4820000.0,21.36,21.36,0,0,NONE,INDEPENDENT,False,17.09
V014569,1,8980000.0,25.41,25.41,0,0,NONE,INDEPENDENT,False,20.33
V014571,2,11780000.0,24.04,26.06,0,0,NONE,INDEPENDENT,False,20.04
V014572,3,16320000.0,26.833333333333332,30.39,0,0,NONE,INDEPENDENT,False,22.89
V014573,2,15490000.0,23.965,26.49,0,0,NONE,INDEPENDENT,False,20.18
V014574,4,23390000.0,28.287499999999998,32.97,0,0,NONE,INDEPENDENT,False,24.5
V014575,5,25200000.0,23.818,29.44,0,0,NONE,INDEPENDENT,False,21.3
V014576,1,4410000.0,21.8,21.8,0,0,NONE,INDEPENDENT,False,17.44
V014577,5,32860000.0,30.836000000000002,40.87,0,0,NONE,INDEPENDENT,False,28.68
V014578,1,5910000.0,21.1,21.1,0,0,NONE,INDEPENDENT,False,16.88
V014579,1,9620000.0,20.64,20.64,0,0,NONE,INDEPENDENT,False,16.51
V014580,3,25610000.0,28.396666666666665,31.16,0,0,NONE,INDEPENDENT,False,23.82
V014581,3,18000000.0,23.086666666666662,27.54,0,0,NONE,INDEPENDENT,False,20.25
V014582,2,5690000.0,16.375,24.08,0,0,NONE,INDEPENDENT,False,16.18
V014583,1,8030000.0,17.27,17.27,0,0,NONE,INDEPENDENT,False,13.82
V014584,1,9340000.0,27.44,27.44,0,0,NONE,INDEPENDENT,False,21.95
V014585,1,2040000.0,9.66,9.66,0,0,NONE,INDEPENDENT,False,7.73
V014586,4,16360000.0,24.275,40.12,0,0,NONE,INDEPENDENT,False,25.76
V014587,3,14270000.0,17.87,20.13,0,0,NONE,INDEPENDENT,False,15.2
V014588,3,12860000.0,25.2,27.36,0,0,NONE,INDEPENDENT,False,21.02
V014589,3,15850000.0,23.526666666666667,28.46,0,0,NONE,INDEPENDENT,False,20.79
V014590,2,6330000.0,26.785,35.61,0,0,NONE,INDEPENDENT,False,24.96
V014591,2,11600000.0,18.520000000000003,20.67,0,0,NONE,INDEPENDENT,False,15.68
V014592,4,15630000.0,24.065,33.17,0,0,NONE,INDEPENDENT,False,22.89
V014593,1,5320000.0,19.39,19.39,0,0,NONE,INDEPENDENT,False,15.51
V014594,2,5880000.0,18.395,21.09,0,0,NONE,INDEPENDENT,False,15.79
V014595,3,19450000.0,27.349999999999998,35.91,0,0,NONE,INDEPENDENT,False,25.3
V014596,4,14560000.0,21.4175,23.79,0,0,NONE,INDEPENDENT,False,18.08
V014597,2,9900000.0,23.375,29.47,0,0,NONE,INDEPENDENT,False,21.14
V014599,2,11710000.0,22.375,25.72,0,0,NONE,INDEPENDENT,False,19.24
V014600,2,16530000.0,28.805,32.11,0,0,NONE,INDEPENDENT,False,24.37
V014601,7,42460000.0,26.881428571428568,29.98,0,0,NONE,INDEPENDENT,False,22.74
V014602,1,2150000.0,19.02,19.02,0,0,NONE,INDEPENDENT,False,15.22
V014603,1,4610000.0,21.49,21.49,0,0,NONE,INDEPENDENT,False,17.19
V014604,1,2550000.0,17.14,17.14,0,0,NONE,INDEPENDENT,False,13.71
V014605,1,6740000.0,23.68,23.68,0,0,NONE,INDEPENDENT,False,18.94
V014606,1,8880000.0,29.02,29.02,0,0,NONE,INDEPENDENT,False,23.22
V014608,1,780000.0,15.35,15.35,0,0,NONE,INDEPENDENT,False,12.28
V014609,3,7180000.0,19.576666666666668,20.38,0,0,NONE,INDEPENDENT,False,15.98
V014610,2,9560000.0,20.81,28.27,0,0,NONE,INDEPENDENT,False,19.63
V014611,6,27470000.0,24.755,34.26,0,0,NONE,INDEPENDENT,False,23.61
V014612,2,12750000.0,24.475,25.56,0,0,NONE,INDEPENDENT,False,20.01
V014613,1,4820000.0,19.32,19.32,0,0,NONE,INDEPENDENT,False,15.46
V014614,1,4980000.0,22.62,22.62,0,0,NONE,INDEPENDENT,False,18.1
V014615,4,22120000.0,27.81,30.82,0,0,NONE,INDEPENDENT,False,23.45
V014616,6,38220000.0,31.113333333333333,34.81,0,0,NONE,INDEPENDENT,False,26.37
V014617,1,690000.0,20.01,20.01,0,0,NONE,INDEPENDENT,False,16.01
V014618,1,8540000.0,20.95,20.95,0,0,NONE,INDEPENDENT,False,16.76
V014619,2,5080000.0,16.46,16.96,0,0,NONE,INDEPENDENT,False,13.37
V014620,2,9140000.0,24.255000000000003,26.21,0,0,NONE,INDEPENDENT,False,20.19
V014621,5,20560000.0,25.75,35.51,0,0,NONE,INDEPENDENT,False,24.5
V014622,2,14680000.0,29.35,33.1,0,0,NONE,INDEPENDENT,False,24.98
V014623,1,580000.0,14.31,14.31,0,0,NONE,INDEPENDENT,False,11.45
V014624,2,8840000.0,20.985,23.48,0,0,NONE,INDEPENDENT,False,17.79
V014625,1,6560000.0,28.64,28.64,0,0,NONE,INDEPENDENT,False,22.91
V014626,1,2460000.0,14.06,14.06,0,0,NONE,INDEPENDENT,False,11.25
V014627,4,28810000.0,31.3125,33.32,0,0,NONE,INDEPENDENT,False,25.85
V014628,3,12450000.0,25.513333333333332,31.23,0,0,NONE,INDEPENDENT,False,22.7
V014629,4,24340000.0,25.01,32.46,0,0,NONE,INDEPENDENT,False,22.99
V014630,1,9470000.0,29.73,29.73,0,0,NONE,INDEPENDENT,False,23.78
V014631,2,17240000.0,26.11,31.32,0,0,NONE,INDEPENDENT,False,22.97
V014632,2,17190000.0,28.92,33.33,0,0,NONE,INDEPENDENT,False,24.9
V014633,1,9650000.0,24.93,24.93,0,0,NONE,INDEPENDENT,False,19.94
V014634,1,4030000.0,21.26,21.26,0,0,NONE,INDEPENDENT,False,17.01
V014635,3,12770000.0,21.89,30.75,0,0,NONE,INDEPENDENT,False,21.06
V014636,2,7100000.0,22.36,28.49,0,0,NONE,INDEPENDENT,False,20.34
V014637,2,7800000.0,24.060000000000002,26.62,0,0,NONE,INDEPENDENT,False,20.27
V014638,3,17300000.0,26.77333333333333,28.94,0,0,NONE,INDEPENDENT,False,22.29
V014639,2,5620000.0,19.67,21.56,0,0,NONE,INDEPENDENT,False,16.49
V014640,1,2940000.0,17.91,17.91,0,0,NONE,INDEPENDENT,False,14.33
V014641,1,9070000.0,23.53,23.53,0,0,NONE,INDEPENDENT,False,18.82
V014642,1,5930000.0,20.54,20.54,0,0,NONE,INDEPENDENT,False,16.43
V014643,1,6660000.0,28.33,28.33,0,0,NONE,INDEPENDENT,False,22.66
V014644,1,2100000.0,12.35,12.35,0,0,NONE,INDEPENDENT,False,9.88
V014645,3,15730000.0,22.323333333333334,28.98,0,0,NONE,INDEPENDENT,False,20.52
V014646,4,16760000.0,26.515,29.96,0,0,NONE,INDEPENDENT,False,22.59
V014647,4,14290000.0,19.7075,25.7,0,0,NONE,INDEPENDENT,False,18.16
V014648,2,5010000.0,14.77,18.39,0,0,NONE,INDEPENDENT,False,13.26
V014649,1,3150000.0,20.0,20.0,0,0,NONE,INDEPENDENT,False,16.0
V014650,1,940000.0,22.05,22.05,0,0,NONE,INDEPENDENT,False,17.64
V014651,2,13770000.0,19.41,20.59,0,0,NONE,INDEPENDENT,False,16.0
V014653,2,5110000.0,19.939999999999998,20.91,0,0,NONE,INDEPENDENT,False,16.34
V014654,3,9680000.0,18.186666666666667,20.7,0,0,NONE,INDEPENDENT,False,15.55
V014655,3,14200000.0,25.30666666666667,32.53,0,0,NONE,INDEPENDENT,False,23.13
V014657,1,2830000.0,16.34,16.34,0,0,NONE,INDEPENDENT,False,13.07
V014658,2,13470000.0,30.295,33.46,0,0,NONE,INDEPENDENT,False,25.5
V014659,3,18950000.0,25.173333333333332,28.08,0,0,NONE,INDEPENDENT,False,21.3
V014660,2,13440000.0,23.04,29.79,0,0,NONE,INDEPENDENT,False,21.13
V014661,2,18240000.0,27.675,29.25,0,0,NONE,INDEPENDENT,False,22.77
V014662,2,17960000.0,26.345,29.71,0,0,NONE,INDEPENDENT,False,22.42
V014663,2,6700000.0,23.365000000000002,29.38,0,0,NONE,INDEPENDENT,False,21.1
V014664,3,11410000.0,21.87,23.3,0,0,NONE,INDEPENDENT,False,18.07
V014665,2,19220000.0,29.045,29.22,0,0,NONE,INDEPENDENT,False,23.31
V014667,2,6800000.0,23.64,24.76,0,0,NONE,INDEPENDENT,False,19.36
V014668,1,6310000.0,31.62,31.62,0,0,NONE,INDEPENDENT,False,25.3
V014669,4,24160000.0,27.725,32.83,0,0,NONE,INDEPENDENT,False,24.22
V014671,3,20330000.0,26.69333333333333,31.35,0,0,NONE,INDEPENDENT,False,23.22
V014673,4,19590000.0,29.225,34.38,0,0,NONE,INDEPENDENT,False,25.44
V014674,6,32180000.0,30.058333333333334,34.93,0,0,NONE,INDEPENDENT,False,26.0
V014675,2,19590000.0,30.29,32.27,0,0,NONE,INDEPENDENT,False,25.02
V014676,2,10840000.0,20.115000000000002,24.92,0,0,NONE,INDEPENDENT,False,18.01
V014677,2,7710000.0,22.15,32.75,0,0,NONE,INDEPENDENT,False,21.96
V014678,1,5800000.0,20.69,20.69,0,0,NONE,INDEPENDENT,False,16.55
V014679,5,33330000.0,29.065999999999995,35.41,0,0,NONE,INDEPENDENT,False,25.79
V014680,3,11560000.0,23.333333333333332,32.72,0,0,NONE,INDEPENDENT,False,22.42
V014681,1,7100000.0,18.58,18.58,0,0,NONE,INDEPENDENT,False,14.86
V014684,2,9930000.0,22.46,23.4,0,0,NONE,INDEPENDENT,False,18.34
V014685,2,8400000.0,21.455000000000002,27.19,0,0,NONE,INDEPENDENT,False,19.46
V014687,2,14880000.0,23.75,25.41,0,0,NONE,INDEPENDENT,False,19.66
V014688,2,7880000.0,22.475,26.2,0,0,NONE,INDEPENDENT,False,19.47
V014689,2,1530000.0,21.765,23.96,0,0,NONE,INDEPENDENT,False,18.29
V014690,3,16970000.0,28.043333333333333,31.97,0,0,NONE,INDEPENDENT,False,24.01
V014691,2,11340000.0,21.22,22.06,0,0,NONE,INDEPENDENT,False,17.31
V014692,1,3310000.0,17.31,17.31,0,0,NONE,INDEPENDENT,False,13.85
V014693,2,14480000.0,22.884999999999998,29.59,0,0,NONE,INDEPENDENT,False,20.99
V014694,1,2310000.0,23.6,23.6,0,0,NONE,INDEPENDENT,False,18.88
V014695,3,22970000.0,27.073333333333334,28.68,0,0,NONE,INDEPENDENT,False,22.3
V014696,3,17650000.0,25.256666666666664,28.33,0,0,NONE,INDEPENDENT,False,21.43
V014697,3,15100000.0,22.666666666666668,26.37,0,0,NONE,INDEPENDENT,False,19.61
V014698,3,13950000.0,25.313333333333333,33.81,0,0,NONE,INDEPENDENT,False,23.65
V014699,3,7600000.0,19.37666666666667,25.32,0,0,NONE,INDEPENDENT,False,17.88
V014700,2,10350000.0,19.265,24.56,0,0,NONE,INDEPENDENT,False,17.53
V014701,2,8340000.0,17.12,21.59,0,0,NONE,INDEPENDENT,False,15.48
V014704,3,6780000.0,20.95,23.47,0,0,NONE,INDEPENDENT,False,17.77
V014705,3,8780000.0,22.26,27.12,0,0,NONE,INDEPENDENT,False,19.75
V014706,4,27940000.0,26.175,30.8,0,0,NONE,INDEPENDENT,False,22.79
V014707,3,10770000.0,25.293333333333333,29.23,0,0,NONE,INDEPENDENT,False,21.81
V014708,4,21700000.0,23.525000000000002,27.37,0,0,NONE,INDEPENDENT,False,20.36
V014710,6,33240000.0,28.2,37.17,0,0,NONE,INDEPENDENT,False,26.15
V014711,2,12080000.0,23.175,26.09,0,0,NONE,INDEPENDENT,False,19.71
V014712,6,27100000.0,24.098333333333333,31.23,0,0,NONE,INDEPENDENT,False,22.13
V014713,2,8980000.0,26.86,26.94,0,0,NONE,INDEPENDENT,False,21.52
V014714,4,34690000.0,30.502499999999998,35.12,0,0,NONE,INDEPENDENT,False,26.25
V014715,1,5750000.0,18.96,18.96,0,0,NONE,INDEPENDENT,False,15.17
V014716,1,6420000.0,18.67,18.67,0,0,NONE,INDEPENDENT,False,14.94
V014717,1,3390000.0,22.04,22.04,0,0,NONE,INDEPENDENT,False,17.63
V014718,2,6930000.0,16.895,20.27,0,0,NONE,INDEPENDENT,False,14.87
V014719,1,4230000.0,32.53,32.53,0,0,NONE,INDEPENDENT,False,26.02
V014720,1,1450000.0,10.19,10.19,0,0,NONE,INDEPENDENT,False,8.15
V014721,5,32340000.0,29.756,41.7,0,0,NONE,INDEPENDENT,False,28.58
V014722,1,6050000.0,22.07,22.07,0,0,NONE,INDEPENDENT,False,17.66
V014723,1,9620000.0,31.62,31.62,0,0,NONE,INDEPENDENT,False,25.3
V014726,2,13220000.0,24.12,25.8,0,0,NONE,INDEPENDENT,False,19.97
V014727,3,7400000.0,14.853333333333333,17.92,0,0,NONE,INDEPENDENT,False,13.11
V014728,5,23390000.0,28.686,35.41,0,0,NONE,INDEPENDENT,False,25.64
V014729,2,11570000.0,22.46,25.44,0,0,NONE,INDEPENDENT,False,19.16
V014730,3,21020000.0,29.713333333333335,33.26,0,0,NONE,INDEPENDENT,False,25.19
V014731,1,4780000.0,18.08,18.08,0,0,NONE,INDEPENDENT,False,14.46
V014732,1,6640000.0,27.01,27.01,0,0,NONE,INDEPENDENT,False,21.61
V014733,1,9930000.0,31.61,31.61,0,0,NONE,INDEPENDENT,False,25.29
V014735,2,9710000.0,28.655,30.03,0,0,NONE,INDEPENDENT,False,23.47
V014736,1,3570000.0,15.13,15.13,0,0,NONE,INDEPENDENT,False,12.1
V014737,3,15790000.0,25.810000000000002,26.63,0,0,NONE,INDEPENDENT,False,20.98
V014738,1,910000.0,19.63,19.63,0,0,NONE,INDEPENDENT,False,15.7
V014739,3,17360000.0,22.78333333333333,29.46,0,0,NONE,INDEPENDENT,False,20.9
V014740,2,13960000.0,29.585,30.19,0,0,NONE,INDEPENDENT,False,23.91
V014741,2,14640000.0,25.55,26.6,0,0,NONE,INDEPENDENT,False,20.86
V014742,4,15550000.0,26.96,31.94,0,0,NONE,INDEPENDENT,False,23.56
V014743,2,12950000.0,22.545,28.09,0,0,NONE,INDEPENDENT,False,20.25
V014744,4,14700000.0,19.505,21.52,0,0,NONE,INDEPENDENT,False,16.41
V014745,2,11270000.0,24.255,29.04,0,0,NONE,INDEPENDENT,False,21.32
V014746,1,8220000.0,31.64,31.64,0,0,NONE,INDEPENDENT,False,25.31
V014748,4,24430000.0,25.7025,29.55,0,0,NONE,INDEPENDENT,False,22.1
V014750,1,1870000.0,12.98,12.98,0,0,NONE,INDEPENDENT,False,10.38
V014751,7,35590000.0,29.39428571428571,34.74,0,0,NONE,INDEPENDENT,False,25.65
V014752,3,12700000.0,23.903333333333332,27.97,0,0,NONE,INDEPENDENT,False,20.75
V014753,3,16370000.0,23.47666666666667,33.55,0,0,NONE,INDEPENDENT,False,22.81
V014754,4,20380000.0,26.405,30.65,0,0,NONE,INDEPENDENT,False,22.82
V014755,5,35280000.0,24.848,29.51,0,0,NONE,INDEPENDENT,False,21.74
V014756,1,3900000.0,14.66,14.66,0,0,NONE,INDEPENDENT,False,11.73
V014757,2,12160000.0,28.405,29.41,0,0,NONE,INDEPENDENT,False,23.13
V014758,4,15650000.0,25.3675,30.72,0,0,NONE,INDEPENDENT,False,22.44
V014759,1,1360000.0,16.57,16.57,0,0,NONE,INDEPENDENT,False,13.26
