Source_ID,Source_Type,Relationship,Target_ID,Target_Type
MP0058,MP,Allocated,P00049399,Project
MP0050,MP,Allocated,P00049400,Project
MP0100,MP,Allocated,P00049401,Project
MP0067,MP,Allocated,P00049402,Project
MP0031,MP,Allocated,P00049403,Project
MP0012,MP,Allocated,P00049404,Project
MP0055,MP,Allocated,P00049405,Project
MP0004,MP,Allocated,P00049406,Project
MP0094,MP,Allocated,P00049407,Project
MP0042,MP,Allocated,P00049408,Project
MP0091,MP,Allocated,P00049409,Project
MP0054,MP,Allocated,P00049410,Project
MP0022,MP,Allocated,P00049411,Project
MP0001,MP,Allocated,P00049412,Project
MP0048,MP,Allocated,P00049413,Project
MP0043,MP,Allocated,P00049414,Project
MP0020,MP,Allocated,P00049415,Project
MP0018,MP,Allocated,P00049416,Project
MP0070,MP,Allocated,P00049417,Project
MP0049,MP,Allocated,P00049418,Project
MP0076,MP,Allocated,P00049419,Project
MP0017,MP,Allocated,P00049420,Project
MP0053,MP,Allocated,P00049421,Project
MP0022,MP,Allocated,P00049422,Project
MP0082,MP,Allocated,P00049423,Project
MP0010,MP,Allocated,P00049424,Project
MP0024,MP,Allocated,P00049425,Project
MP0084,MP,Allocated,P00049426,Project
MP0012,MP,Allocated,P00049427,Project
MP0004,MP,Allocated,P00049428,Project
MP0042,MP,Allocated,P00049429,Project
MP0005,MP,Allocated,P00049430,Project
MP0026,MP,Allocated,P00049431,Project
MP0100,MP,Allocated,P00049432,Project
MP0059,MP,Allocated,P00049433,Project
MP0062,MP,Allocated,P00049434,Project
MP0080,MP,Allocated,P00049435,Project
MP0005,MP,Allocated,P00049436,Project
MP0026,MP,Allocated,P00049437,Project
MP0083,MP,Allocated,P00049438,Project
MP0006,MP,Allocated,P00049439,Project
MP0024,MP,Allocated,P00049440,Project
MP0095,MP,Allocated,P00049441,Project
MP0095,MP,Allocated,P00049442,Project
MP0053,MP,Allocated,P00049443,Project
MP0007,MP,Allocated,P00049444,Project
MP0010,MP,Allocated,P00049445,Project
MP0039,MP,Allocated,P00049446,Project
MP0086,MP,Allocated,P00049447,Project
MP0078,MP,Allocated,P00049448,Project
MP0028,MP,Allocated,P00049449,Project
MP0042,MP,Allocated,P00049450,Project
MP0062,MP,Allocated,P00049451,Project
MP0052,MP,Allocated,P00049452,Project
MP0022,MP,Allocated,P00049453,Project
MP0057,MP,Allocated,P00049454,Project
MP0096,MP,Allocated,P00049455,Project
MP0011,MP,Allocated,P00049456,Project
MP0014,MP,Allocated,P00049457,Project
MP0031,MP,Allocated,P00049458,Project
MP0004,MP,Allocated,P00049459,Project
MP0022,MP,Allocated,P00049460,Project
MP0093,MP,Allocated,P00049461,Project
MP0099,MP,Allocated,P00049462,Project
MP0064,MP,Allocated,P00049463,Project
MP0077,MP,Allocated,P00049464,Project
MP0084,MP,Allocated,P00049465,Project
MP0083,MP,Allocated,P00049466,Project
MP0079,MP,Allocated,P00049467,Project
MP0090,MP,Allocated,P00049468,Project
MP0084,MP,Allocated,P00049469,Project
MP0061,MP,Allocated,P00049470,Project
MP0100,MP,Allocated,P00049471,Project
MP0006,MP,Allocated,P00049472,Project
MP0079,MP,Allocated,P00049473,Project
MP0068,MP,Allocated,P00049474,Project
MP0006,MP,Allocated,P00049475,Project
MP0066,MP,Allocated,P00049476,Project
MP0036,MP,Allocated,P00049477,Project
MP0015,MP,Allocated,P00049478,Project
MP0076,MP,Allocated,P00049479,Project
MP0040,MP,Allocated,P00049480,Project
MP0041,MP,Allocated,P00049481,Project
MP0007,MP,Allocated,P00049482,Project
MP0022,MP,Allocated,P00049483,Project
MP0072,MP,Allocated,P00049484,Project
MP0011,MP,Allocated,P00049485,Project
MP0002,MP,Allocated,P00049486,Project
MP0030,MP,Allocated,P00049487,Project
MP0068,MP,Allocated,P00049488,Project
MP0053,MP,Allocated,P00049489,Project
MP0089,MP,Allocated,P00049490,Project
MP0021,MP,Allocated,P00049491,Project
MP0025,MP,Allocated,P00049492,Project
MP0073,MP,Allocated,P00049493,Project
MP0072,MP,Allocated,P00049494,Project
MP0005,MP,Allocated,P00049495,Project
MP0092,MP,Allocated,P00049496,Project
MP0066,MP,Allocated,P00049497,Project
MP0085,MP,Allocated,P00049498,Project
MP0049,MP,Allocated,P00049499,Project
MP0008,MP,Allocated,P00049500,Project
MP0098,MP,Allocated,P00049501,Project
MP0087,MP,Allocated,P00049502,Project
MP0079,MP,Allocated,P00049503,Project
MP0027,MP,Allocated,P00049504,Project
MP0002,MP,Allocated,P00049505,Project
MP0028,MP,Allocated,P00049506,Project
MP0011,MP,Allocated,P00049507,Project
MP0046,MP,Allocated,P00049508,Project
MP0021,MP,Allocated,P00049509,Project
MP0042,MP,Allocated,P00049510,Project
MP0032,MP,Allocated,P00049511,Project
MP0032,MP,Allocated,P00049512,Project
MP0071,MP,Allocated,P00049513,Project
MP0022,MP,Allocated,P00049514,Project
MP0078,MP,Allocated,P00049515,Project
MP0077,MP,Allocated,P00049516,Project
MP0021,MP,Allocated,P00049517,Project
MP0022,MP,Allocated,P00049518,Project
MP0034,MP,Allocated,P00049519,Project
MP0010,MP,Allocated,P00049520,Project
MP0065,MP,Allocated,P00049521,Project
MP0065,MP,Allocated,P00049522,Project
MP0088,MP,Allocated,P00049523,Project
MP0067,MP,Allocated,P00049524,Project
MP0095,MP,Allocated,P00049525,Project
MP0043,MP,Allocated,P00049526,Project
MP0041,MP,Allocated,P00049527,Project
MP0013,MP,Allocated,P00049528,Project
MP0004,MP,Allocated,P00049529,Project
MP0023,MP,Allocated,P00049530,Project
MP0070,MP,Allocated,P00049531,Project
MP0034,MP,Allocated,P00049532,Project
MP0041,MP,Allocated,P00049533,Project
MP0018,MP,Allocated,P00049534,Project
MP0100,MP,Allocated,P00049535,Project
MP0090,MP,Allocated,P00049536,Project
MP0097,MP,Allocated,P00049537,Project
MP0033,MP,Allocated,P00049538,Project
MP0025,MP,Allocated,P00049539,Project
MP0052,MP,Allocated,P00049540,Project
MP0017,MP,Allocated,P00049541,Project
MP0051,MP,Allocated,P00049542,Project
MP0003,MP,Allocated,P00049543,Project
MP0055,MP,Allocated,P00049544,Project
MP0086,MP,Allocated,P00049545,Project
MP0056,MP,Allocated,P00049546,Project
MP0035,MP,Allocated,P00049547,Project
MP0068,MP,Allocated,P00049548,Project
MP0059,MP,Allocated,P00049549,Project
MP0092,MP,Allocated,P00049550,Project
MP0059,MP,Allocated,P00049551,Project
MP0013,MP,Allocated,P00049552,Project
MP0062,MP,Allocated,P00049553,Project
MP0094,MP,Allocated,P00049554,Project
MP0047,MP,Allocated,P00049555,Project
MP0076,MP,Allocated,P00049556,Project
MP0003,MP,Allocated,P00049557,Project
MP0021,MP,Allocated,P00049558,Project
MP0065,MP,Allocated,P00049559,Project
MP0018,MP,Allocated,P00049560,Project
MP0013,MP,Allocated,P00049561,Project
MP0071,MP,Allocated,P00049562,Project
MP0077,MP,Allocated,P00049563,Project
MP0081,MP,Allocated,P00049564,Project
MP0096,MP,Allocated,P00049565,Project
MP0093,MP,Allocated,P00049566,Project
MP0045,MP,Allocated,P00049567,Project
MP0062,MP,Allocated,P00049568,Project
MP0030,MP,Allocated,P00049569,Project
MP0075,MP,Allocated,P00049570,Project
MP0014,MP,Allocated,P00049571,Project
MP0053,MP,Allocated,P00049572,Project
MP0010,MP,Allocated,P00049573,Project
MP0072,MP,Allocated,P00049574,Project
MP0031,MP,Allocated,P00049575,Project
MP0006,MP,Allocated,P00049576,Project
MP0083,MP,Allocated,P00049577,Project
MP0019,MP,Allocated,P00049578,Project
MP0012,MP,Allocated,P00049579,Project
MP0064,MP,Allocated,P00049580,Project
MP0082,MP,Allocated,P00049581,Project
MP0055,MP,Allocated,P00049582,Project
MP0067,MP,Allocated,P00049583,Project
MP0009,MP,Allocated,P00049584,Project
MP0006,MP,Allocated,P00049585,Project
MP0001,MP,Allocated,P00049586,Project
MP0042,MP,Allocated,P00049587,Project
MP0093,MP,Allocated,P00049588,Project
MP0055,MP,Allocated,P00049589,Project
MP0049,MP,Allocated,P00049590,Project
MP0099,MP,Allocated,P00049591,Project
MP0099,MP,Allocated,P00049592,Project
MP0030,MP,Allocated,P00049593,Project
MP0035,MP,Allocated,P00049594,Project
MP0063,MP,Allocated,P00049595,Project
MP0022,MP,Allocated,P00049596,Project
MP0043,MP,Allocated,P00049597,Project
MP0028,MP,Allocated,P00049598,Project
MP0018,MP,Allocated,P00049599,Project
MP0032,MP,Allocated,P00049600,Project
MP0069,MP,Allocated,P00049601,Project
MP0054,MP,Allocated,P00049602,Project
MP0034,MP,Allocated,P00049603,Project
MP0031,MP,Allocated,P00049604,Project
MP0097,MP,Allocated,P00049605,Project
MP0004,MP,Allocated,P00049606,Project
MP0014,MP,Allocated,P00049607,Project
MP0015,MP,Allocated,P00049608,Project
MP0060,MP,Allocated,P00049609,Project
MP0020,MP,Allocated,P00049610,Project
MP0020,MP,Allocated,P00049611,Project
MP0049,MP,Allocated,P00049612,Project
MP0099,MP,Allocated,P00049613,Project
MP0068,MP,Allocated,P00049614,Project
MP0018,MP,Allocated,P00049615,Project
MP0024,MP,Allocated,P00049616,Project
MP0027,MP,Allocated,P00049617,Project
MP0033,MP,Allocated,P00049618,Project
MP0064,MP,Allocated,P00049619,Project
MP0025,MP,Allocated,P00049620,Project
MP0069,MP,Allocated,P00049621,Project
MP0018,MP,Allocated,P00049622,Project
MP0045,MP,Allocated,P00049623,Project
MP0020,MP,Allocated,P00049624,Project
MP0035,MP,Allocated,P00049625,Project
MP0006,MP,Allocated,P00049626,Project
MP0091,MP,Allocated,P00049627,Project
MP0092,MP,Allocated,P00049628,Project
MP0075,MP,Allocated,P00049629,Project
MP0009,MP,Allocated,P00049630,Project
MP0052,MP,Allocated,P00049631,Project
MP0028,MP,Allocated,P00049632,Project
MP0019,MP,Allocated,P00049633,Project
MP0085,MP,Allocated,P00049634,Project
MP0063,MP,Allocated,P00049635,Project
MP0095,MP,Allocated,P00049636,Project
MP0007,MP,Allocated,P00049637,Project
MP0037,MP,Allocated,P00049638,Project
MP0089,MP,Allocated,P00049639,Project
MP0092,MP,Allocated,P00049640,Project
MP0036,MP,Allocated,P00049641,Project
MP0017,MP,Allocated,P00049642,Project
MP0090,MP,Allocated,P00049643,Project
MP0092,MP,Allocated,P00049644,Project
MP0037,MP,Allocated,P00049645,Project
MP0081,MP,Allocated,P00049646,Project
MP0060,MP,Allocated,P00049647,Project
MP0049,MP,Allocated,P00049648,Project
MP0081,MP,Allocated,P00049649,Project
MP0097,MP,Allocated,P00049650,Project
MP0056,MP,Allocated,P00049651,Project
MP0034,MP,Allocated,P00049652,Project
MP0087,MP,Allocated,P00049653,Project
MP0030,MP,Allocated,P00049654,Project
MP0027,MP,Allocated,P00049655,Project
MP0051,MP,Allocated,P00049656,Project
MP0009,MP,Allocated,P00049657,Project
MP0020,MP,Allocated,P00049658,Project
MP0087,MP,Allocated,P00049659,Project
MP0047,MP,Allocated,P00049660,Project
MP0019,MP,Allocated,P00049661,Project
MP0068,MP,Allocated,P00049662,Project
MP0077,MP,Allocated,P00049663,Project
MP0012,MP,Allocated,P00049664,Project
MP0073,MP,Allocated,P00049665,Project
MP0079,MP,Allocated,P00049666,Project
MP0085,MP,Allocated,P00049667,Project
MP0079,MP,Allocated,P00049668,Project
MP0005,MP,Allocated,P00049669,Project
MP0069,MP,Allocated,P00049670,Project
MP0025,MP,Allocated,P00049671,Project
MP0088,MP,Allocated,P00049672,Project
MP0031,MP,Allocated,P00049673,Project
MP0046,MP,Allocated,P00049674,Project
MP0034,MP,Allocated,P00049675,Project
MP0041,MP,Allocated,P00049676,Project
MP0078,MP,Allocated,P00049677,Project
MP0091,MP,Allocated,P00049678,Project
MP0068,MP,Allocated,P00049679,Project
MP0087,MP,Allocated,P00049680,Project
MP0038,MP,Allocated,P00049681,Project
MP0046,MP,Allocated,P00049682,Project
MP0069,MP,Allocated,P00049683,Project
MP0027,MP,Allocated,P00049684,Project
MP0043,MP,Allocated,P00049685,Project
MP0078,MP,Allocated,P00049686,Project
MP0071,MP,Allocated,P00049687,Project
MP0045,MP,Allocated,P00049688,Project
MP0018,MP,Allocated,P00049689,Project
MP0032,MP,Allocated,P00049690,Project
MP0002,MP,Allocated,P00049691,Project
MP0041,MP,Allocated,P00049692,Project
MP0020,MP,Allocated,P00049693,Project
MP0093,MP,Allocated,P00049694,Project
MP0058,MP,Allocated,P00049695,Project
MP0090,MP,Allocated,P00049696,Project
MP0038,MP,Allocated,P00049697,Project
MP0001,MP,Allocated,P00049698,Project
MP0069,MP,Allocated,P00049699,Project
MP0054,MP,Allocated,P00049700,Project
MP0014,MP,Allocated,P00049701,Project
MP0025,MP,Allocated,P00049702,Project
MP0009,MP,Allocated,P00049703,Project
MP0094,MP,Allocated,P00049704,Project
MP0083,MP,Allocated,P00049705,Project
MP0061,MP,Allocated,P00049706,Project
MP0052,MP,Allocated,P00049707,Project
MP0008,MP,Allocated,P00049708,Project
MP0016,MP,Allocated,P00049709,Project
MP0008,MP,Allocated,P00049710,Project
MP0023,MP,Allocated,P00049711,Project
MP0073,MP,Allocated,P00049712,Project
MP0096,MP,Allocated,P00049713,Project
MP0034,MP,Allocated,P00049714,Project
MP0018,MP,Allocated,P00049715,Project
MP0044,MP,Allocated,P00049716,Project
MP0015,MP,Allocated,P00049717,Project
MP0015,MP,Allocated,P00049718,Project
MP0093,MP,Allocated,P00049719,Project
MP0023,MP,Allocated,P00049720,Project
MP0087,MP,Allocated,P00049721,Project
MP0065,MP,Allocated,P00049722,Project
MP0086,MP,Allocated,P00049723,Project
MP0071,MP,Allocated,P00049724,Project
MP0032,MP,Allocated,P00049725,Project
MP0092,MP,Allocated,P00049726,Project
MP0032,MP,Allocated,P00049727,Project
MP0033,MP,Allocated,P00049728,Project
MP0043,MP,Allocated,P00049729,Project
MP0013,MP,Allocated,P00049730,Project
MP0092,MP,Allocated,P00049731,Project
MP0009,MP,Allocated,P00049732,Project
MP0062,MP,Allocated,P00049733,Project
MP0057,MP,Allocated,P00049734,Project
MP0048,MP,Allocated,P00049735,Project
MP0043,MP,Allocated,P00049736,Project
MP0067,MP,Allocated,P00049737,Project
MP0081,MP,Allocated,P00049738,Project
MP0098,MP,Allocated,P00049739,Project
MP0032,MP,Allocated,P00049740,Project
MP0073,MP,Allocated,P00049741,Project
MP0060,MP,Allocated,P00049742,Project
MP0001,MP,Allocated,P00049743,Project
MP0057,MP,Allocated,P00049744,Project
MP0084,MP,Allocated,P00049745,Project
MP0069,MP,Allocated,P00049746,Project
MP0085,MP,Allocated,P00049747,Project
MP0069,MP,Allocated,P00049748,Project
MP0068,MP,Allocated,P00049749,Project
MP0061,MP,Allocated,P00049750,Project
MP0008,MP,Allocated,P00049751,Project
MP0089,MP,Allocated,P00049752,Project
MP0007,MP,Allocated,P00049753,Project
MP0037,MP,Allocated,P00049754,Project
MP0042,MP,Allocated,P00049755,Project
MP0032,MP,Allocated,P00049756,Project
MP0017,MP,Allocated,P00049757,Project
MP0028,MP,Allocated,P00049758,Project
MP0070,MP,Allocated,P00049759,Project
MP0048,MP,Allocated,P00049760,Project
MP0054,MP,Allocated,P00049761,Project
MP0042,MP,Allocated,P00049762,Project
MP0036,MP,Allocated,P00049763,Project
MP0066,MP,Allocated,P00049764,Project
MP0031,MP,Allocated,P00049765,Project
MP0065,MP,Allocated,P00049766,Project
MP0003,MP,Allocated,P00049767,Project
MP0013,MP,Allocated,P00049768,Project
MP0031,MP,Allocated,P00049769,Project
MP0029,MP,Allocated,P00049770,Project
MP0057,MP,Allocated,P00049771,Project
MP0033,MP,Allocated,P00049772,Project
MP0053,MP,Allocated,P00049773,Project
MP0010,MP,Allocated,P00049774,Project
MP0063,MP,Allocated,P00049775,Project
MP0073,MP,Allocated,P00049776,Project
MP0065,MP,Allocated,P00049777,Project
MP0096,MP,Allocated,P00049778,Project
MP0097,MP,Allocated,P00049779,Project
MP0002,MP,Allocated,P00049780,Project
MP0002,MP,Allocated,P00049781,Project
MP0069,MP,Allocated,P00049782,Project
MP0074,MP,Allocated,P00049783,Project
MP0037,MP,Allocated,P00049784,Project
MP0002,MP,Allocated,P00049785,Project
MP0061,MP,Allocated,P00049786,Project
MP0040,MP,Allocated,P00049787,Project
MP0063,MP,Allocated,P00049788,Project
MP0025,MP,Allocated,P00049789,Project
MP0038,MP,Allocated,P00049790,Project
MP0037,MP,Allocated,P00049791,Project
MP0082,MP,Allocated,P00049792,Project
MP0027,MP,Allocated,P00049793,Project
MP0084,MP,Allocated,P00049794,Project
MP0050,MP,Allocated,P00049795,Project
MP0034,MP,Allocated,P00049796,Project
MP0044,MP,Allocated,P00049797,Project
MP0072,MP,Allocated,P00049798,Project
MP0004,MP,Allocated,P00049799,Project
MP0094,MP,Allocated,P00049800,Project
MP0052,MP,Allocated,P00049801,Project
MP0055,MP,Allocated,P00049802,Project
MP0100,MP,Allocated,P00049803,Project
MP0073,MP,Allocated,P00049804,Project
MP0012,MP,Allocated,P00049805,Project
MP0014,MP,Allocated,P00049806,Project
MP0035,MP,Allocated,P00049807,Project
MP0006,MP,Allocated,P00049808,Project
MP0047,MP,Allocated,P00049809,Project
MP0023,MP,Allocated,P00049810,Project
MP0068,MP,Allocated,P00049811,Project
MP0065,MP,Allocated,P00049812,Project
MP0059,MP,Allocated,P00049813,Project
MP0009,MP,Allocated,P00049814,Project
MP0058,MP,Allocated,P00049815,Project
MP0048,MP,Allocated,P00049816,Project
MP0063,MP,Allocated,P00049817,Project
MP0009,MP,Allocated,P00049818,Project
MP0044,MP,Allocated,P00049819,Project
MP0046,MP,Allocated,P00049820,Project
MP0015,MP,Allocated,P00049821,Project
MP0088,MP,Allocated,P00049822,Project
MP0053,MP,Allocated,P00049823,Project
MP0048,MP,Allocated,P00049824,Project
MP0072,MP,Allocated,P00049825,Project
MP0092,MP,Allocated,P00049826,Project
MP0042,MP,Allocated,P00049827,Project
MP0017,MP,Allocated,P00049828,Project
MP0035,MP,Allocated,P00049829,Project
MP0031,MP,Allocated,P00049830,Project
MP0004,MP,Allocated,P00049831,Project
MP0048,MP,Allocated,P00049832,Project
MP0014,MP,Allocated,P00049833,Project
MP0025,MP,Allocated,P00049834,Project
MP0046,MP,Allocated,P00049835,Project
MP0048,MP,Allocated,P00049836,Project
MP0040,MP,Allocated,P00049837,Project
MP0050,MP,Allocated,P00049838,Project
MP0007,MP,Allocated,P00049839,Project
MP0095,MP,Allocated,P00049840,Project
MP0060,MP,Allocated,P00049841,Project
MP0035,MP,Allocated,P00049842,Project
MP0063,MP,Allocated,P00049843,Project
MP0020,MP,Allocated,P00049844,Project
MP0016,MP,Allocated,P00049845,Project
MP0022,MP,Allocated,P00049846,Project
MP0036,MP,Allocated,P00049847,Project
MP0019,MP,Allocated,P00049848,Project
MP0002,MP,Allocated,P00049849,Project
MP0068,MP,Allocated,P00049850,Project
MP0098,MP,Allocated,P00049851,Project
MP0007,MP,Allocated,P00049852,Project
MP0047,MP,Allocated,P00049853,Project
MP0049,MP,Allocated,P00049854,Project
MP0078,MP,Allocated,P00049855,Project
MP0043,MP,Allocated,P00049856,Project
MP0032,MP,Allocated,P00049857,Project
MP0017,MP,Allocated,P00049858,Project
MP0014,MP,Allocated,P00049859,Project
MP0081,MP,Allocated,P00049860,Project
MP0032,MP,Allocated,P00049861,Project
MP0060,MP,Allocated,P00049862,Project
MP0060,MP,Allocated,P00049863,Project
MP0052,MP,Allocated,P00049864,Project
MP0066,MP,Allocated,P00049865,Project
MP0004,MP,Allocated,P00049866,Project
MP0094,MP,Allocated,P00049867,Project
MP0094,MP,Allocated,P00049868,Project
MP0063,MP,Allocated,P00049869,Project
MP0033,MP,Allocated,P00049870,Project
MP0001,MP,Allocated,P00049871,Project
MP0097,MP,Allocated,P00049872,Project
MP0100,MP,Allocated,P00049873,Project
MP0064,MP,Allocated,P00049874,Project
MP0095,MP,Allocated,P00049875,Project
MP0037,MP,Allocated,P00049876,Project
MP0078,MP,Allocated,P00049877,Project
MP0070,MP,Allocated,P00049878,Project
MP0007,MP,Allocated,P00049879,Project
MP0024,MP,Allocated,P00049880,Project
MP0068,MP,Allocated,P00049881,Project
MP0055,MP,Allocated,P00049882,Project
MP0089,MP,Allocated,P00049883,Project
MP0003,MP,Allocated,P00049884,Project
MP0092,MP,Allocated,P00049885,Project
MP0023,MP,Allocated,P00049886,Project
MP0036,MP,Allocated,P00049887,Project
MP0057,MP,Allocated,P00049888,Project
MP0048,MP,Allocated,P00049889,Project
MP0013,MP,Allocated,P00049890,Project
MP0061,MP,Allocated,P00049891,Project
MP0086,MP,Allocated,P00049892,Project
MP0089,MP,Allocated,P00049893,Project
MP0024,MP,Allocated,P00049894,Project
MP0043,MP,Allocated,P00049895,Project
MP0033,MP,Allocated,P00049896,Project
MP0078,MP,Allocated,P00049897,Project
MP0024,MP,Allocated,P00049898,Project
MP0022,MP,Allocated,P00049899,Project
MP0052,MP,Allocated,P00049900,Project
MP0087,MP,Allocated,P00049901,Project
MP0006,MP,Allocated,P00049902,Project
MP0019,MP,Allocated,P00049903,Project
MP0076,MP,Allocated,P00049904,Project
MP0090,MP,Allocated,P00049905,Project
MP0029,MP,Allocated,P00049906,Project
MP0064,MP,Allocated,P00049907,Project
MP0014,MP,Allocated,P00049908,Project
MP0081,MP,Allocated,P00049909,Project
MP0030,MP,Allocated,P00049910,Project
MP0071,MP,Allocated,P00049911,Project
MP0021,MP,Allocated,P00049912,Project
MP0065,MP,Allocated,P00049913,Project
MP0004,MP,Allocated,P00049914,Project
MP0046,MP,Allocated,P00049915,Project
MP0008,MP,Allocated,P00049916,Project
MP0018,MP,Allocated,P00049917,Project
MP0060,MP,Allocated,P00049918,Project
